Alpha_Node,Total_Support
SMC1L1,-503
RPL11,-249
RPL29,-107
KBTBD7,-665
BLR1,-413
CXCL13,-365
PCGF4,-291
E2F6,-771
PHC2,-789
RING1,-131
IMMT,-353
BMP1,-315
LAMA3,-57
LAMB3,-391
LAMC2,-219
YLPM1,-633
TWSG1,-537
BMPR1A,23
BMPR1B,-197
BMPR2,-157
MGP,-111
NOG,-171
BMP3,-545
BMP4,-791
BMP8B,73
ZFYVE9,-73
STAP2,-667
BMP5,-709
FST,-25
HOXC8,-395
LIMK1,-411
GDF6,-107
BMX,-339
STAT1,-621
STAT5A,-323
PTPN21,-141
RUFY1,-479
NCBP1,-845
FGFR1,63
CREB3,-369
CD47,-403
TMEM11,-395
STEAP3,-385
DOK5,-169
RINT-1,-565
DST,-129
PRKD2,-327
BPGM,-623
BRCA2,-263
CCNA2,-139
CCNB1,-285
CDS1,-489
CTBP1,-655
CTBP2,-605
DHX9,-539
E2F1,-405
E2F4,-147
ELK1,-341
FANCA,-607
FANCD2,-535
HDAC2,-251
KPNA1,-287
MAP3K3,-509
NFYA,-259
POLR2K,-489
RBBP4,-219
RBBP7,-377
TUBG1,-343
USF2,-609
VCP,-623
BAP1,-489
BRAP,-581
LMO4,-297
CCNA1,-683
NMI,-673
RAD50,-529
COBRA1,-285
ZNF350,-383
BRIP1,-489
MRAS,-209
FANCG,-433
SHFM1,-591
HMG20B,-141
C11orf30,-573
ZFP36L1,-427
MAPK14,-371
PAFAH1B2,-355
BSG,-217
MMP1,-581
SLC16A1,-659
SLC16A3,-659
PDLIM7,-581
BST1,-409
BTC,-93
ERBB4,109
KLF9,149
PGR,-871
KLF5,-259
GTF2E2,-371
BTF3,-645
BTG1,-773
CNOT8,-19
ARID3A,-269
GNA12,-437
GTF2I,-297
LYN,-141
PRKD1,-351
WASF2,-13
KHDRBS1,-409
IBTK,-313
BLNK,57
BTN1A1,-551
XDH,-551
ARIH2,1
AP4B1,-379
CDC27,-243
CENPE,-329
MAP3K4,-393
SNCG,-685
CDC16,45
BYSL,-679
TRIM37,-257
TRO,-171
TROAP,-171
C1QBP,-135
GAB1,-65
HNRPD,-645
MMP14,-915
PRKCD,-223
SFRS1,-519
BAT2,-287
EXOSC6,-775
SERPING1,-447
C1R,-191
C1S,-175
MASP1,107
SELP,-7
MASP2,-171
C1QB,55
C1QG,-147
CR1,-437
HRG,-25
PTX3,-149
C1QR1,-461
DEFA1,-373
C2,-507
C5,25
PSMA4,121
C3AR1,141
CPN1,139
IF,149
ITGAX,29
MCP,-43
PAPPA,171
OLFM4,139
CFHL4,139
CFHL3,139
CFHL5,139
CST3,107
PROS1,-507
C5R1,-579
C6,-627
C7,-141
C8B,-435
RPS19,-141
CLU,-253
C8A,-537
C9,-539
CD59,-73
FMNL1,-73
PTTG1IP,-781
PTTG1,19
CA2,-457
SLC9A1,-231
SLC4A4,-151
SLC4A8,-379
FLJ10415,-799
PTCHD2,-563
CA4,-847
CA6,-257
CA8,-697
LRCH4,-197
CA9,-243
LGALS7,-315
MRPL9,-315
C15orf29,-107
CACNA1A,-555
CACNB4,-3
SYT1,-361
PDLIM5,-317
CACNA1C,-405
PCBD1,-651
RYR2,-277
CACNA1D,-259
FGFR2,-453
CACNA1E,-591
EFHC1,-229
CACNA1S,-895
RYR1,-79
RIMS2,-45
DDR1,-109
COL3A1,-415
COL5A2,-229
COL11A1,-613
TM4SF1,-253
FRS2,109
SNAPAP,-223
TBL3,-107
SLC25A20,-355
C16orf34,-411
CALB1,-743
IMPA1,-83
CALB2,-481
KRT1,-283
TUBA1,-289
CALCA,-673
CALCR,-15
RAMP1,-795
MBL2,-489
RAMP3,-615
CALD1,135
LYST,-315
CNN1,-215
ESR2,-227
GAP43,-251
GRK4,-181
GRM5,-451
GRM7,-543
KCNN2,-549
KCNQ2,-599
KCNQ3,-495
MYF5,-585
MYF6,-469
MYO9B,-603
MYOD1,-429
MYOG,-101
NEUROD1,-337
OPRM1,-571
PDE1A,-549
PHKG1,-549
PPEF2,-495
PPEF1,-495
RAB3B,-573
RALB,-445
GRK1,-503
SNTA1,83
TRPV1,-557
MARCKS,-757
MYO6,-529
PCNT2,-407
KIAA1683,-359
PPYR1,-669
CALML3,-207
MYO10,-713
F8,-677
FBN1,-231
FGB,-443
PDIA3,-83
PRF1,-173
SLC2A1,-119
SLC6A4,-171
TF,-309
THBS1,-441
TITF1,-363
TSHR,-345
VWF,-169
SCARF1,-345
PDIA2,-527
CAMK4,-431
CAMKK2,-355
ITPKA,-243
DAPK2,-243
CAMK2D,-549
RPS18,-549
RRAD,-435
CABP2,-841
CAMLG,-275
TNFRSF13B,-59
CAMP,-89
FPRL1,-707
LBP,-647
PRTN3,-371
CD3D,-77
CFTR,43
ABCC2,-129
GRIA1,-435
HTR3A,-581
ITGA6,-135
CD82,-183
LCT,-579
LPA,-517
PMP22,-297
TRA@,-487
MBTPS1,-57
EDEM1,-67
TU3A,-197
CAPG,-549
BRRN1,-549
CAST,-259
INPP4A,-215
CAPN2,-577
GAS2,-113
TNS1,-203
CAPN3,83
FLNC,-231
EFCBP2,-551
GNB2,-283
IL2RG,-47
DRG1,125
RAB1A,-547
ATP5J2,-145
C7orf20,-387
LRRCC1,-129
CAPZA1,-653
CD2AP,-71
SH3KBP1,165
CAPZA2,-421
CAPZB,-105
BCCIP,-439
CARS,-483
ATXN3,-173
CARD4,-413
CASP14,19
PYCARD,-135
CARD12,-629
GOLGA3,-53
CRADD,-317
NOL3,-487
NALP1,-135
PACAP,-53
LRDD,37
DCC,-627
DFFA,-205
EIF4B,-453
HCLS1,-403
KRT18,-217
LMNB1,-275
NDUFS1,-131
NEO1,-131
SREBF2,-253
SRP72,-263
PARG,-135
VDP,-297
DEDD,-285
SLK,-135
CSEN,-125
GORASP1,-235
BIRC7,-227
SERPINB9,-61
CASP5,-225
PPHLN1,-601
CASP6,-457
TNFRSF1A,-97
RNF7,-495
IKBKB,-5
TNFRSF10B,-317
TNFRSF10A,-329
MAP3K14,97
MAP4K4,-395
NR1H4,-5
ESRRBL1,-133
DEDD2,-565
GZMB,-437
BIRC1,195
BIRC6,-171
RYBP,-141
CASQ2,-193
CASR,-501
CAV2,-527
EDG1,-745
EDNRB,-475
FLOT2,-483
GJA1,-393
GJA3,-625
GJB2,-411
NGFR,149
NOS2A,-467
PDGFRA,-603
PPP1CA,-307
PRNP,-145
PTGS2,87
PTPRF,-187
TNFRSF1B,91
AKAP1,-717
NEU3,-177
GOLGB1,-119
CAV3,-67
DAG1,89
PFKM,-529
SLC8A1,-637
DYSF,-637
RUNX2,51
ETS1,-449
MSX2,-505
HDAC3,-431
HDAC6,-511
YAP1,-739
MYST4,-973
RUNX1,-87
CBFA2T3,-245
CBFB,-499
ELF4,-647
PAX5,-503
SUV39H1,-321
CBFA2T2,-73
WWTR1,-653
RUNX1T1,-759
GFI1,-157
KPNB1,85
TCF12,-127
ABI3,-517
TAF9L,149
HDAC8,77
KIAA0470L,-511
PRKAR2A,-171
RUNX3,-189
CD5,-173
CD19,-481
CRKL,-85
CSF1R,-199
EPHB6,-141
PTK2B,-81
ITK,27
LCP2,-427
LTK,25
MYO1C,-415
MYO1E,-415
SLA,-479
SYK,-187
TYK2,-333
UBE2G1,-561
FLOT1,-271
SPRY2,119
PTPN22,-11
OSTF1,-517
SLA2,-479
CBLB,-141
FLT3,-5
SORBS3,-549
GORASP2,45
SERPINH1,-7
CD9,-381
UBTF,-543
KLF13,-367
CBR1,-633
ERCC8,-217
CBR3,-705
RAB35,-437
CBS,-713
FXR2,-97
C6orf55,-423
C17orf28,-355
CCK,-549
CCKAR,-549
KRIT1,-321
RAP1A,-203
ITGB1BP1,-683
CDC6,-525
CDC25C,-27
CDK3,-691
PTMA,-259
RBL2,-287
SKP1A,-401
SKP2,-619
HIRA,-693
ITGB3BP,159
CCNF,-339
CDC25A,-403
MAP4,-199
GADD45B,-399
RAGE,-171
GADD45G,-425
RALBP1,51
FZR1,-319
CCNC,-175
CCND2,-773
CDK5,-101
CDC2L1,-155
CRABP2,-141
EIF3S12,-323
DTNBP1,-267
MAF1,-181
REL,-331
SMARCC1,-107
COIL,-605
FBXW7,-185
CCNG1,5
CDKN2A,-655
GAK,-311
PPP2R4,-729
CCNG2,-835
CCNH,-887
MCM7,-669
PSMA1,-175
FUBP1,-169
MTA1,433
SSSCA1,-471
GTF2H5,-707
GRN,-417
PURA,-305
HEXIM1,-327
AFF4,85
HTATSF1,135
CCNT2,-327
CD74,-509
PTPRC,-33
CD2,-263
CD3Z,-185
CD4,-551
CD48,-403
CD53,-383
CD58,-475
LGALS1,-93
MXD1,-321
CD2BP2,-399
CD8B1,-81
CD3E,-349
CD79B,-353
TOP2B,171
CD3EAP,-423
CD3G,-425
TRD@,-425
CD28,-231
DOCK2,-327
LY6E,-397
STAT5B,-171
TFRC,-5
NCR1,-525
LNK,-261
TRAT1,-571
TIRAP,-507
NCR3,-501
CD38,-539
CD44,-267
CTSD,-727
HLA-DPA1,-255
HLA-DQA2,-243
HLA-DQB1,-243
IL2RA,-53
IL16,-447
PIK4CA,-331
PIP,-255
CXCL12,-639
SELL,-125
SLC3A2,-433
BTRC,-481
LAT,-185
SPG21,-85
CD72,1
TCTE1L,-311
CD7,-547
SECTM1,-259
CD36,19
CD63,-597
CD81,-465
ADAM2,-365
KIT,-219
PTGFRN,-285
TSPAN4,-595
IGSF8,-125
CD14,-379
DAF,-689
ITGB2,-357
LGALS3BP,-361
LTF,-945
TLR2,-155
TLR4,-225
CD22,-205
CD79A,-533
MS4A1,-667
CD40,9
MS4A3,-363
CDKN3,-373
HP,-539
CD24,-599
TNFRSF7,-9
TRAF5,-617
CD80,-621
CD86,-621
IL12A,-565
B7,-581
DUSP14,-583
CTLA4,-279
TNFRSF8,-29
TRIP,9
TTRAP,-107
CD33,-483
CD34,-693
ITGB3,-317
MATK,-187
YES1,-127
PDZK1,-243
SCARB2,-277
AP3S1,-441
PECAM1,-243
CD40LG,-821
XRCC5,-209
NSMAF,-597
TRAF3IP2,-31
IGHG1,157
CSPG2,-511
DMP1,-455
FGF2,-533
NF2,-101
SPP1,-165
COL14A1,-121
MADCAM1,-37
ARHGEF1,-747
EPB42,-521
P2RY2,-317
PTPNS1,-193
EEF1D,-143
GNAI3,-517
BXDC2,-303
GGT1,-363
IL2,-337
IL4,-189
HERPUD1,-311
SLC6A8,-535
HLA-DMB,-571
HLA-DRA,-525
SEMA4D,-687
HLA-DMA,-635
MIF,-385
FCAR,-689
IGHM,-235
IGJ,-427
PIGR,-759
ITGA4,-211
DLG5,-167
ZNHIT4,-205
CD97,-103
CD151,-515
CKS1B,-383
CKS2,53
DAB2,-145
GADD45A,-519
ERCC2,29
FANCC,-463
CHAF1B,-307
LATS1,-459
CCNB2,-521
USP16,-527
SPAG5,-333
LZTS1,-527
CNOT7,-275
C9orf74,-609
CCNL2,-323
CDC2L2,-469
B4GALT1,-307
SFRS7,-41
SKIV2L,-503
RNPS1,-513
CCNL1,-127
CDC5L,-409
MCM3,-529
MCM4,-241
MCM5,19
ORC1L,-201
ORC2L,-649
ORC5L,-217
PLRG1,-377
PPP1R8,-261
TTF2,-257
CDT1,39
7-Sep,-315
CDC42EP2,-501
9-Sep,-535
ANLN,-499
MCM2,-459
PPP2R3A,-451
ORC6L,-151
ORC3L,-487
AKAP8L,-419
PPP2R3B,-497
STK6,157
FBXO5,-261
CHEK1,19
PIM1,-647
MELK,-279
PLK3,63
PLK1,-601
HOXC10,-559
PPP5C,-569
SKIL,-395
ANAPC5,-655
CDC34,-383
ATF5,-305
CSPG4,-273
FGD1,-777
MAP3K10,-491
MYO9A,-583
NCF2,-551
ITSN1,-97
IQGAP1,-167
WASL,11
TRIP10,-187
ACTR3,-643
PAK4,-481
CDC42EP3,-501
CDC42EP1,-27
DOCK9,-591
PARD6A,-483
ERRFI1,-47
PARD3,-587
PAK7,-603
RHOJ,-577
DOCK8,-513
TBC1D3,-617
PARD6G,-593
CSE1L,-463
CTNND1,-425
PKD1,-63
PTPN14,-129
GNA13,-255
RAB8B,-77
VEZATIN,-365
CBLL1,-657
CDH4,-625
CDH11,-271
GRIK2,-99
CDH3,-231
CDH5,-217
DSP,-275
FGA,-651
P2RX4,-483
PTPRB,-173
PKP4,-485
P2RXL1,-483
SMG1,-199
CDH6,-505
CDH10,-229
CDH18,-239
CDH19,-239
CDH8,-251
COPS6,-409
CDH12,-555
GSTM2,-303
PRKCH,-327
CDK2AP1,-563
CCNE2,-589
CCNB3,-327
E2F2,-33
E2F3,-263
CDKN2B,129
PSMD10,89
RFC4,-275
CDC7,-521
MGC3731,-143
NES,-647
PPM1B,-159
CDK7,-143
CDK8,-871
POLD2,-377
PSMA3,-705
CDC45L,-429
SLC25A11,-503
TTLL5,-499
ITGB1BP3,-829
GMNN,-399
C1orf123,-499
TEX11,-409
HDAC11,-427
CCDC5,-323
UCHL1,-757
NUP50,-629
CDKN1C,-109
E4F1,261
PSMC3,-245
YY1,-335
CARF,5
ZBTB17,-663
IKBKAP,-647
ARPC3,-117
MDS025,-249
NHP2L1,-107
DRAP1,-497
DKFZP564O0523,-291
TBC1D17,-321
CDR2,-709
PAX6,-535
CLGN,-517
CEACAM5,-213
HNRPM,-479
NCOA6,37
DBP,-133
EGR1,15
HMGA1,-221
HNRPK,-481
HSF1,-467
MYB,-351
CCL3,-253
SMARCB1,57
SRF,-369
STAT6,-391
NOLC1,-299
CRSP3,-695
TRIM28,-391
FOSL2,-207
MLLT6,-411
TEF,-591
FOSL1,-383
CREB3L3,-485
CREB3L1,-477
CREB3L4,-433
DIAPH1,3
DIAPH2,125
CENPC1,-655
CENPF,-367
TOP3B,-301
CES1,-549
GUSB,-549
CETN2,-607
RAD23B,-373
XPC,-321
SFI1,-193
CETN3,-287
TPI1,-169
CAP1,37
MYCBP,-53
SSH1,-53
SSH3,-53
SSH2,-53
PRKAA1,-411
SNAP23,-599
SLC4A7,-727
GOPC,-215
DNAJC5,-751
CGA,-359
CGB,-611
FSHB,-311
LHB,-429
LHCGR,-495
PTPN12,-153
TSHB,-355
CGB5,-337
CGB7,-337
CHAD,-259
RCBTB2,-691
COPS4,-159
RCC1,-293
CHKA,-513
CSNK1A1,-631
KPNA3,-473
RANBP1,-305
HIST2H2AA,-513
HIST2H2BE,-435
RANBP3,-277
CHD1,-257
SAFB,-11
SFRS3,-95
SSRP1,-261
CPE,-245
CSTF2,-371
CTTN,57
IK,21
MAN2A2,-335
PSME1,-21
PTPRS,-227
SATB1,-121
SUMO2,-303
TSPAN6,-187
BHLHB2,-21
TNFRSF14,-89
FBP2,-267
UBE1C,-373
ACTR1B,-267
SERF2,-55
TXNDC9,-43
ZNFN1A1,-133
PAICS,-607
IVNS1ABP,-255
SDCCAG3,-309
SIAHBP1,-243
HABP4,-299
SERBP1,-271
SLC27A6,-271
SIRT6,-269
ARS2,-219
KIF15,-239
C7orf36,-205
C2orf17,-467
NIF3L1BP1,-285
C4orf17,-287
ATPIF1,-267
ZNFN1A4,-729
CHES1,-197
EXOSC8,-557
CHGA,-71
SCG3,-667
OGG1,-657
POLD1,-105
POLR2E,13
RXRG,-149
S100A8,-83
ATXN2,19
TAZ,19
TUBB2,-233
GCS1,19
SAFB2,-489
MGLL,19
PTK9L,19
FLJ23185,19
FLJ22471,19
DKFZp761P0423,-483
CHM,-289
RAB3A,-599
RAB3D,-495
RAB1B,77
CHML,-215
CHN1,-381
GTF3C1,-149
CHN2,-283
CHRM1,-779
CHRM2,-177
ESRRA,115
DGCR14,-471
HGS,-539
MED12,-471
NCDN,-521
MRPL17,-471
CHRNA1,-797
CHRND,-3
CHRNE,53
CHRNG,53
ITGA7,-159
CHRNA2,-91
CHRNB2,-677
CHRNB4,-599
CHRNA3,-91
CHRNA4,-181
CHRNA5,-91
CHRNB1,-367
FOXO3A,-153
NFKBIB,-303
TNFAIP3,-125
BCL10,-79
UBE2E3,-1053
TRPC4AP,57
NALP4,-941
CIDEA,-641
CKB,-563
CKM,-225
ASB9,-207
C13orf21,-171
CIRBP,-99
HRMT1L2,-33
RBMX,-725
CISH,-435
IL2RB,-205
IL3RA,-351
PRLR,-221
MAP2K1IP1,-587
CKAP1,-531
CKMT2,-103
OLFML3,-225
QP-C,-609
TSC22D4,-427
LAMP1,-143
LY9,-189
FURIN,-763
TBC1D5,-407
RPIP8,-317
RTDR1,-129
MED4,-429
EHD2,-31
ZBTB8,-353
DPPA2,-629
AP1G2,-145
AP3B2,-403
AP3S2,-239
CLCA1,-583
KCNMB1,-171
CLCN3,-607
MMP25,-447
CLIC1,-195
TRAPPC2,-373
AKAP9,-963
LSM1,-231
C9orf75,-715
CLIC2,-427
CLK1,-265
MBP,-435
SFRS6,-581
PRPF4,-203
PPIG,-565
GOLPH2,-257
UBL5,-565
CLK2,-551
CLK3,-551
C1orf63,-551
CLNS1A,-77
EPB41,-141
CLPS,-551
PNLIP,-551
LIPF,-551
CLTA,-539
HIP1R,-717
CLTB,-649
PQBP1,-113
TOM1,43
EPN1,-409
ARMCX3,-577
C10orf88,-577
CCR1,-709
CCL3L1,-363
CCL5,23
CCL8,-361
CCL14,-353
CCL15,1
CCL16,-325
CCL23,9
CCL2,-303
CCL11,-575
CCL13,-569
CCR3,-801
CCL24,91
CCL26,91
CCL28,-43
CCL17,-255
CCL22,-255
CCL4,-471
TXK,-495
CCR6,-373
DEFB4,-257
CCL20,-393
DEFB103A,-257
CCR7,-573
CCL19,65
CCL21,-365
CCR8,-471
CCL1,-279
CCBP2,-653
CCL25,65
CCL27,-275
LTB4R,-69
RDS,-627
CNGA1,-551
SLC24A1,-551
CNGA2,-523
TRIP13,-545
CIB1,-157
CNP,-463
CNR1,-739
HCRTR1,-47
CNR2,-69
CNTFR,-153
IL6R,-79
IL6ST,-287
LIFR,-625
CRLF1,-601
CLCF1,-601
CNTN1,-599
TNC,-319
SCNN1B,-261
CNTN2,-351
COL7A1,-493
FGF7,-533
MATN2,-773
MMP2,-599
DDR2,-221
P4HB,-287
PRELP,-807
SPARC,-567
TMPRSS6,-817
LUM,-403
COL5A3,-303
COL6A1,-425
COL9A2,-57
COL9A3,-467
COMP,-259
MAG,-599
MATN1,-527
LOXL4,9
HABP2,-333
OSM,-393
SERPINE2,-417
SAA1,-343
FAM46A,-389
ANTXR2,-281
USH2A,-353
COL4A3BP,-171
COL4A4,-565
RNF10,-405
COL5A1,-433
SDC3,-455
LAMB1,-359
COL6A2,-409
LAMA5,-313
FBXL2,-207
ZC3H7A,-217
SHKBP1,-217
COL8A1,139
COL8A2,-847
COL9A1,-155
HAP1,-383
FEZ1,-533
COL12A1,-329
COL13A1,-767
NID2,-433
LAD1,-105
PPL,-243
COMT,-341
ACE,-515
LITAF,-203
XRN2,-43
STX8,-245
KCNK3,-497
RGS4,-625
TAPBP,-155
RHOQ,-421
CELSR2,-485
KLF4,181
EHMT2,-605
APOM,-705
CORT,-829
GHSR,155
SSTR1,-53
SSTR2,-667
SSTR3,11
SSTR4,159
SSTR5,-125
MRGPRX2,185
COX6C,-229
FTL,153
GAST,-221
PROC,-365
CPB2,-49
THBD,-265
GCG,-345
PMCH,-345
ROBO2,-453
POLDIP2,-195
CLDN4,-671
TJP1,17
CLDN3,-799
CLDN5,-781
CLDN1,-533
CLDN7,-405
PEPP-2,-423
CPOX,-261
FUT4,-357
FCER2,-677
HNRPU,-319
IFNA1,-701
IFITM1,-771
CRABP1,-699
MPP3,-19
GLI2,-299
IPF1,-511
RPS6KA4,-473
FHL5,-279
HPS6,-691
MAPK8,47
MAPK13,-385
MAPKAPK5,-457
DDX5,-271
EBF,-261
EVI1,-167
HNF4A,-153
ONECUT1,-267
HOXB7,-259
IRF3,-255
MGMT,-301
CITED1,-575
MSX1,-377
NEUROG1,-249
NFATC2,-547
NFATC4,-329
NUP98,-263
PROX1,-411
RPS6KA1,-345
RPS6KA3,-169
STAT2,-329
TDG,-229
CART1,-397
MBD2,-287
TRIP4,-297
MAML1,-397
CITED2,-313
SS18L1,-315
HIPK2,-87
TRERF1,-329
SNIP1,-51
NFYC,177
MBTPS2,-5
TAF4,-235
CRH,-761
CRHR1,-75
CRHR2,-123
CRHBP,-17
UCN,-803
CRIP1,-323
GPRASP1,-221
CRIP2,-447
DOCK3,-333
EPHA3,-367
EPHB3,-369
PSMC6,-81
SHB,-291
WEE1,-721
IRS4,-63
MAP4K1,75
CBLC,-295
DPPA4,-477
SNIP,-421
DOK1,-503
IFNAR1,-439
DPYSL2,-191
FTH1,-605
HNRPH1,71
NDUFV2,-203
NVL,-199
PAFAH1B3,-641
PLA2G2A,-99
PSMD11,-585
RGL2,-193
MRPS12,-25
CCL18,51
SNRPG,-95
UBE2B,-79
FXR1,-37
DDX18,-439
MCM3AP,117
TFG,-97
AGR2,-265
HNRPUL1,-197
PMF1,-227
SEPHS1,19
PREI3,9
NAT9,-101
KLHL20,-175
ARFRP2,-387
LRRC1,27
BTBD2,-295
LSM2,-437
CDK5RAP3,-189
C9orf26,-199
CRX,-199
NRL,-627
ATXN7,-629
LOC130951,-647
PER1,-877
PER3,-551
PER2,-581
TIMELESS,-705
CRY2,-17
CRYAB,-685
CRYBB2,-683
CRYGC,-683
CRYZ,-33
CS,-407
LALBA,-113
MIP,-147
CRYBA2,-705
CALCOCO1,15
CRYBB1,-593
ABCC8,-197
MDH2,-443
DUSP1,-675
DUSP2,-469
DUSP4,-781
GMFB,-781
MARS,-581
MEF2C,9
MAP2K3,-213
MAP2K6,-163
PTPN7,-781
MAPKAPK3,-367
MKNK1,-457
SPAG9,-545
DYRK1B,-335
SCYE1,-469
MAPKAPK2,-427
STK39,-421
DUSP16,-669
RPL22,-455
KPNA6,-805
CSF1,-461
SOCS1,-43
GAB3,-117
SOCS3,-391
CSF2,-463
CSF2RA,-497
CSF2RB,-539
CSF3R,-197
KITLG,-479
IL3,-443
IL5RA,-195
CSF3,-657
CSH1,-273
CSH2,135
CSHL1,-549
MAML2,-549
IGF1R,-279
PTPN18,-715
SIT1,-73
CSN1S1,-839
STK4,11
TTBK1,-739
CSN2,-237
CSN3,-273
NEK1,-601
KPNA2,-7
CENTA1,-567
CSNK1D,65
DVL3,-509
ANKRD6,-691
RAD54B,-577
CSNK1G2,-639
FGF1,-419
GDNF,-273
BRF1,7
HNRPA2B1,-441
IRF2,-185
NCL,261
PAFAH1B1,-247
RPL5,-155
SPIB,-411
TOP1,169
FIBP,-279
KLF1,-341
ZHX1,-239
MTIF2,-645
SHMT1,-483
SHMT2,-645
MBD4,-549
CD163,-633
ZNHIT1,-645
GADD45GIP1,-557
CXCL10,-385
XCL1,-393
CSPG3,-247
MPDZ,-311
CSRP2,-777
PIAS1,-5
SLC25A10,15
TCTEL1,-397
MAPRE3,-263
CTSS,-387
PDZK3,-245
CST5,-291
CSTA,-217
CTSH,-513
CTSL,-183
CSTB,-295
CSTF3,-337
DDX1,69
ECH1,-311
SYMPK,-657
SUB1,-355
UBQLN1,-311
NKX2-5,-667
GATA4,-469
TBX5,-425
HIPK1,23
ELK3,-235
TGIF,-101
ZFPM2,15
FHL3,-557
TCF8,171
TEAD3,15
CBX4,-297
NOL4,-281
PSMF1,-109
RAI2,-165
KLF8,-41
BAZ2B,-123
SOX6,-123
ELAC2,-357
CTF1,-419
CTGF,-955
TGFB3,-387
VEGF,-795
TJP2,-759
FAM84B,-525
DSC3,-61
NR5A2,-185
NR5A1,-495
MUC1,-109
PKP2,-5
PTPRJ,-123
PTPRK,-133
PTPRZ1,5
TBL1X,-113
TCF7L2,-67
USP9X,-201
RUVBL1,-117
PTPRU,-263
APC2,-259
PGEA1,-251
FSCN2,-251
CTNNA3,-251
LEF1,25
CTNNBIP1,-57
TCF7L1,-251
FER,53
PTPRM,-289
ZBTB33,-233
SERPINA1,-889
SERPINF2,-415
SERPINB13,-195
CST7,-611
PSAP,-47
CTSE,-383
F2RL2,-113
GP1BA,-591
PPBP,-443
SDC1,-303
CTSK,-759
SERPINB3,-643
COL18A1,-551
SERPINB4,-291
CX3CR1,-551
CX3CL1,-551
CXADR,-171
CXorf2,-953
EPS8,179
CYB5,-833
CYP1A1,-109
CYB5R3,-829
SCD,-109
CYBA,-297
CYBB,-265
CYC1,-829
UQCRFS1,-109
CYP1A2,-343
POR,-417
CYP2C19,-343
CYP2C9,-343
CYP11A1,201
CYP11B2,-891
FDX1,-913
CYP11B1,105
CYP17A1,-343
CYP19A1,-345
DAB2IP,-411
C21orf106,-681
MIB1,-651
DACH1,-439
NAGK,-185
LAMA2,-787
RAPSN,245
UTRN,-739
LARGE,-855
DGKA,-423
IL21,-395
DAP,-299
DAPK1,-743
F2RL3,-417
DARS,-109
JTV1,-781
PAX3,-683
MCRS1,-137
DAZL,-311
DAZAP2,-509
PUM2,-545
DAZAP1,-479
DBC1,-549
SMPDL3A,-549
DBI,-857
PPCDC,121
DBN1,-91
HOMER2,-665
DNMBP,-447
NIPBL,-567
DBT,-421
MAZ,-77
SIAH2,109
NTN1,-227
DCK,-405
DDX19B,-287
MED19,-649
SFTPD,-263
DCTD,-459
NIF3L1,-213
NUDT18,19
C18orf9,-509
DCT,-113
DNCI1,-595
DNCI2,-765
KIF11,-765
RSN,-633
BICD2,-587
DCX,-391
DDB1,-585
DDB2,-365
VAMP3,-49
PPARA,-639
SPOP,-643
DHRS10,-457
C10orf119,-497
DDX3X,-9
FBL,-519
DDX17,-971
DDX6,-509
U2AF2,-387
TOP2A,-187
NXF1,-451
DDX11,-169
DES,-563
DMN,-423
DF,-91
DFFB,-673
TIMM8A,-215
STAM,-505
DFNA5,-229
FKBP1A,-577
DHPS,-765
EIF5A,-403
RPL9,-391
EIF5A2,-41
NQO1,-705
PKD2,-705
RHOD,-827
1-Sep,-361
6-Sep,-577
TOLLIP,-371
DIO2,-553
USP20,-285
USP33,-181
DKC1,-333
SSR1,-311
EIF3S5,-99
LYPLA2,-287
DLAT,-525
DLD,-399
PDHA1,-589
PDHB,-533
PDK1,-349
PDK2,-635
PDK3,-303
PDK4,-303
PDHX,-179
OGDH,-277
