Alpha_Node,Total_Support
GUCY1A2,-241
KCNJ2,-235
KCNJ10,-241
ADAM17,-505
KCNAB1,-437
DLGAP2,-245
CRIPT,-607
GDA,-255
KIF1B,-207
KIF13B,-245
SEMA4C,-187
KIAA1446,-357
TJAP1,-479
GPR125,-479
KCNJ4,-565
LIN7A,-5
NLGN3,-197
GRIN2C,-175
GRIK1,-389
GRIK5,-99
GRIN2D,-147
HTR2A,-141
PTPRG,-155
FZD1,-155
FZD4,-155
CACNG2,-209
SEMA4F,-155
NLGN4X,-155
DLST,-607
NAP1L1,121
UMPS,-59
RUSC2,-117
SCFD1,-101
MGC2574,-117
DLX1,-431
DLX2,-303
DLX4,-605
DLX5,-643
SPEN,-401
DMBT1,-483
SFTPA1,-189
DTNA,-217
PGM5,75
SNTB1,-481
DGKZ,-351
PIN4,-697
SH3GL1,-557
CLIC3,-821
PACSIN3,-817
PACSIN1,-535
ASB13,-341
TIMM50,-677
DMPK,-233
HSPB2,-651
DMWD,-269
DNCH1,-353
DNCL2A,-719
DNCLI2,-379
BAT1,-257
EIF3S6IP,-255
MPP6,-231
ZA20D3,313
DNMT1,-3
DNMT3A,-339
DNMT3B,-447
RFP,-419
CBX1,7
MBD3,-845
DMAP1,-677
DNMT2,-359
DNMT3L,-349
CBX5,-587
DNTT,-393
ERBP,-87
PTDSR,-393
SH2D1A,-731
PTPRH,-281
RET,-107
DOM3Z,-361
EXOSC10,-235
EXOSC7,-201
EXOSC4,-85
DPEP1,-125
KIAA1279,-779
DPH1,-507
RBM8A,83
GRP,-203
CPAMD8,-37
DPT,-391
LOX,-493
DPYS,-365
DPYSL5,-539
DPYSL3,-365
DR1,-791
POLE3,-315
SLC26A3,-523
DRD1IP,-197
EPB41L1,-631
CLIC6,-741
DRD3,-159
DRD4,-9
GABRA1,-837
DRD5,-417
GABRG2,-589
DRG2,61
RWDD1,-849
DRP2,-559
PRX,-337
PDCD6IP,-77
WWP1,-447
WWP2,-343
ITCH,-467
DSC1,-221
DSG2,-265
PKP3,-653
DSC2,-265
DSG1,-219
PKP1,-225
KLK5,-489
DSG3,-133
TSC22D3,-467
HPCAL4,-425
PLEKHF2,-265
EVPL,-211
DTNB,-53
KIF5A,-1043
PPFIBP2,-891
HMG20A,-603
NUP62,-497
PRTFDC1,-407
C1orf182,-617
NRD1,-315
DTX1,35
MAPK12,25
DUSP3,-761
EGF,93
DUSP5,-783
DUSP6,-105
DUT,-613
PPARG,-777
SPATA2,-1
PPM1A,-467
USP13,-237
FRAT1,-389
HECW1,-365
VANGL2,-395
ZNF165,83
USP5,-561
PRPF3,-137
ZNF263,-671
RBPMS,-651
POLI,-71
SNF8,-825
BAHD1,-35
TCEB3B,-47
FLJ12529,-419
FLJ32855,127
C16orf48,61
C9orf100,-343
LOC90268,-687
TIFA,-173
DDI1,-685
HKR3,-215
LY6H,-211
PITX1,-147
CCNK,-23
ZNF408,-153
SNX22,-291
TNFAIP8L1,-291
DYRK1A,-307
TOR1A,-261
MNAT1,19
ARID4A,-31
BRD2,-435
SP2,-393
SP3,-9
SP4,-99
TFDP1,35
TFDP2,-499
TRRAP,-597
CUL1,-599
CTDP1,-687
TOPBP1,-517
TFE3,-5
SIN3B,-437
E2F5,-617
PCGF6,-43
EBI2,-1069
TIMP1,-101
ECHS1,-549
CBWD2,-549
EDA,-167
EDAR,-675
EDA2R,-669
HTR1A,-201
HTR1D,-135
EDG2,-193
EDG3,-329
EDNRA,-657
EDN3,-205
PHC1,-207
RPL7,-365
AFG3L2,23
SCMH1,-655
TMEM70,23
BSDC1,23
LMO3,-265
LAMA4,-295
MLLT3,-189
NEU1,-259
PLAUR,-203
POLE2,-307
PSG9,-253
PTPRCAP,-251
RAB27A,-363
RFC5,33
RPLP1,-73
SULT1E1,11
TAF9,-293
VARS,-259
ZNF259,113
PAPSS1,-201
MAD2L1BP,77
PHYHIP,-135
COX17,-203
DLEU1,-107
HBXIP,-575
SMA3,-249
MAGED2,-259
STMN2,-39
BRMS1,-7
LSM3,-331
MRPL42,-275
RSRC1,-337
ZCCHC10,-25
FLJ20487,-197
FLJ20625,-223
UBQLN4,109
XPO5,-321
TMPRSS3,47
MGC10471,-73
ORMDL3,-259
ANKRD24,-109
EEF1B2,-419
HARS,-609
ULK2,-255
GARS,-469
C10orf4,-469
FLJ23825,-497
EFNA1,13
FOXG1B,-3
ILF2,-441
MVD,-481
RPS28,157
SNRPD2,67
GSTO1,-327
TP53I3,-315
ABCC9,-477
TUBB3,-243
LARS,-483
FLJ10094,-351
WDR33,-325
CHFR,-191
CENTA2,-483
CBX8,-203
PLEKHA4,-247
NADK,-571
CRELD1,-19
FLJ13491,-401
PCNT1,-225
MGC15416,-515
PHACTR3,-483
EID-3,-483
LOC158345,-401
LOC196549,-483
LOC339448,-271
EEF2,69
TRPM7,-637
EPHA1,-641
EPHA4,-417
EPHA5,-657
EPHA7,-271
EFNA3,-579
EFNA4,-755
EFNA5,-787
EPHA8,-753
EFNB1,-119
RGS3,-77
SDCBP,-537
EFNB2,-257
EPHB4,-401
RHBDL2,-349
EFNB3,-639
ERBB3,-81
FGF5,-849
NRG1,-111
CELSR3,-639
SWAP70,-991
EREG,-105
GRB7,-11
GRB14,-215
KRT7,57
KRT17,173
PIK3C2B,89
PITPNA,-33
PRKAR1A,-287
PTK6,55
RGS16,-101
SOS2,-7
TGFA,-95
DOK2,-117
SH2D3A,59
EPPK1,-95
NAB1,-813
NAB2,-811
HCFC1,-113
EGR4,-155
EHHADH,-247
EIF1AX,-501
EIF5,-535
EIF3S8,53
EIF5B,-335
EIF2S1,-637
EIF2AK2,-125
EIF2B2,-611
MRPL4,39
EIF2S3,-131
METAP2,-629
TNFAIP1,-779
EIF4A1,-399
LPPR4,-91
UPF2,-507
EIF4E,-207
EIF3S10,-289
PABPC1,81
EIF4EBP1,-307
EIF4EBP2,-575
EIF4G2,-585
EIF4EBP3,-429
EIF4G3,-517
EIF4ENIF1,41
DERPC,-425
PDCD4,-759
EIF3S4,-1003
PI3,-593
SERPINB1,-75
SERPINE1,-883
SLPI,-205
ELAVL3,-171
ELAVL4,-171
ELF1,59
NFYB,-647
ELF3,-93
ELF5,-603
RPS15A,-171
STK16,-295
ELK4,-447
FBN2,-297
FCN1,-531
LGALS3,-85
LYZ,-245
SPINK1,-455
FKBP10,-455
EML1,-237
GRID2,-619
ISG20L2,-521
BANF1,-401
FATE1,-157
C10orf30,-861
ENO1,-407
ENSA,-749
HK1,-11
ST3GAL2,-151
RNUT1,-565
UBE2C,-407
IL17B,-17
C6orf47,-151
SIGIRR,-23
C16orf45,-151
KCTD15,-301
SLC29A1,-397
STK19,-499
ETS2,-315
GATA6,-713
ING1,147
NPAS2,-231
RAD23A,-55
RORA,-583
SS18,-631
TAL1,-433
TFAP2A,-81
TWIST1,-725
ZNF265,-597
TADA3L,179
CRI1,-629
ING4,-13
ING5,95
JMY,-715
CITED4,-695
GYPC,-885
NUMA1,-41
U2AF1,-49
CENPJ,-487
CENTG1,-399
FKBP2,-549
SLC4A2,-389
STX12,-117
PROCR,-333
PTOV1,-627
STOM,-465
RUFY2,-409
ARHGEF15,-723
PIK3CG,-643
RYK,-569
EPHX2,-489
NIPSNAP3A,-313
EPO,-477
SOCS2,-703
ATXN2L,-443
IARS,-213
DNALI1,-801
PLDN,-647
HOOK2,-443
MYO15A,-861
HRB,-191
HRBL,-675
LAPTM5,-229
REPS2,-147
NUMBL,-675
SNAP91,-779
STAM2,-149
EPN2,-423
SH3BP4,-675
CDC40,-677
STN2,-549
NR2F6,-227
NR2F2,-349
THRB,17
ANGPTL1,-765
TOB1,-9
PA2G4,-163
NRG2,-741
RASA4,-585
ODF2L,-341
FLYWCH1,-295
ERCC1,-199
ERCC4,-653
XPA,-665
UBL7,-317
ERCC5,-655
GTF2H2,-813
SQSTM1,-363
GTF2H3,-839
GTF2H4,-749
PSMC5,-419
ERCC6,39
NTHL1,-65
ERF,-361
ERG,-193
FLI1,57
ERH,-35
ERN1,-43
PSMB6,-517
NOP5/NOP58,-549
BLOC1S1,-139
MKNK2,-123
HRMT1L1,-91
HSPCB,-37
ISL1,-235
POU4F2,-237
JARID1A,-255
RFX4,-275
SMARCA2,-167
SMARCE1,-173
XBP1,-207
PRDM2,-145
EIF3S2,-169
RNPC2,-155
THRAP4,-111
PPARGC1A,-239
PHB2,-149
LOH3CR2A,-237
PNRC2,-575
REXO4,-237
POLR1B,-237
PPARGC1B,-253
OXT,-543
ESRRB,-369
ESRRG,-471
ETF1,45
KEAP1,-307
GSPT2,-705
ETFA,-551
ETFB,-551
GATA3,-409
SP100,-609
CDK10,-467
ZMYND11,-237
ETV1,-349
ETV6,-345
IVL,-715
KRT2A,-715
SPRR3,-715
FASN,-171
KEL,-171
MYO1F,-171
MVK,-171
MYL6,-303
NDUFB1,-359
NDUFV1,-171
NPPB,-157
POU4F1,-171
RPL31,-171
SALL2,-161
SLC1A1,-127
SNRPC,-171
VPS72,123
TULP2,-265
TMSB4Y,-171
MSC,-301
GNPDA1,-171
TSPAN3,-171
CFDP1,-143
LILRA3,-171
CPSF6,-131
HRB2,-171
WDR37,-171
SSBP2,-193
PGLS,41
C18orf10,-171
C10orf12,-191
MRPS18B,-171
ZDHHC3,-207
NLE1,-171
YY1AP1,-171
FLJ11088,-171
MNS1,-171
TRPV5,-171
C11orf16,-171
CD177,-173
GPBP1L1,-445
DMRTB1,-469
FLJ22318,-371
RASL11B,-171
MTMR9,-363
CUEDC2,-171
MGC2749,-419
SUV39H2,-369
NTNG2,-171
SELI,-171
C14orf32,-179
LOC138046,-45
RNF183,-219
C9orf65,-171
C1orf71,-171
KHDRBS2,-233
CCDC7,-171
MGC34821,-171
RAB37,-171
C1orf117,-233
NSUN4,-73
HCG3,-171
EXT1,-365
EXT2,-365
TRAP1,-403
GALNT5,-455
EYA1,-803
EYA2,-523
SIX4,-139
EYA3,-787
SIX5,59
EZH1,-281
PHF1,-275
RPN2,-809
SMS,-809
KLHDC2,-751
WSB2,-677
WDR61,-811
F9,-949
F11,-165
SERPIND1,-531
SERPINB6,-85
SERPINB8,-107
F2R,-445
FABP6,-211
F2RL1,-607
ST14,-233
JAM2,-759
JAM3,-751
F3,-439
F7,-75
F10,-13
EPR1,-435
LMAN1,-105
PHYH,-51
HIST1H1C,-705
MGST3,-705
PRKAB1,-573
TFPI,-227
TFPI2,-495
F13A1,-729
F13B,-77
FGG,-181
FAAH,-421
FABP4,-193
LIPE,-391
FABP1,-89
FABP3,-19
VPS28,-755
FABP5,-65
S100A7,-695
FANCE,-263
FANCF,-291
SMARCD3,-151
SNX5,-311
MCAM,-325
NPHP1,-503
LPXN,-751
EFS,-265
PITPNM2,-457
PITPNM3,-629
FALZ,-753
OLFM2,-123
GABPB2,-791
KRT19,-363
ZBED1,-595
USHBP1,-665
SAMD3,-345
FAP,-563
NOV,-791
MFAP5,-403
FARSLA,-113
HNRPR,-787
FAU,-181
BCAN,-359
MYOC,-759
SGTA,-127
C14orf135,-139
FCER1A,-15
MS4A2,-743
FCER1G,-747
IGHE,-775
GP6,-679
FCN2,-783
RUVBL2,-589
TMEM43,-655
SHPRH,-573
FDPS,-817
FDXR,169
HNRPA1,-535
TMF1,-795
IL4R,-425
RASA3,-223
FGFR4,-221
HSPA9B,99
S100A13,-37
FGFBP1,-255
GPC3,-323
PF4,-181
RPL6,-417
FGF3,-181
FGF6,-649
FGF8,-757
FGF9,-769
FGF10,-181
FGF12,29
MAPK8IP2,-815
FGF13,29
FRS3,-87
HBZ,-759
NDUFS6,-711
RPL8,-235
C1orf16,-759
FLJ10324,-129
RNF130,-765
GPSM3,-757
FLJ22624,-705
CENTD2,-311
CCDC17,-759
FGF19,-649
ICAM1,-385
SLAMF1,-475
FH,-303
FHIT,-287
FHL1,-137
IGFBP5,-151
ITGB6,-409
SFPQ,73
CARD8,-137
REV1L,-325
TSRC1,-311
MGC10433,-191
RFXDC1,-567
FIGF,-825
FLT4,9
FKBP4,-495
PPP3R1,-533
RYR3,-341
GLMN,-531
FKBP1B,-389
ARFGEF1,-45
FKBP3,-415
FKBP5,-497
HES1,-269
TLE3,-687
JARID1B,-647
FOXF2,-851
FOXE1,-413
PLCB3,-477
FKHL18,-253
G6PC,-465
HOXA5,-509
YWHAG,-479
GATA1,-635
LRRFIP1,-161
LRRFIP2,-161
OPTN,-365
FLNB,-595
GRIK3,-535
GRM8,-499
ITGB7,-733
VHL,-753
FBLIM1,-501
CMIP,-499
SIGLEC10,-499
KCND2,-417
SGCD,-513
SGCG,-513
PHLDB2,-513
FLT1,-213
PGF,-611
VEGFB,-655
SHC2,-723
FLT3LG,-873
VEGFC,-825
FMO4,-85
FMOD,-589
FMR1,-601
CYFIP1,7
NUFIP1,53
CYFIP2,-851
182-FIP,53
LTBP1,-815
MEP1B,-753
REG3A,-743
TAC1,-801
SCGB1A1,-757
MIA,-753
ITGA8,-657
LACRT,-771
FNTB,-273
FOLR1,-667
MITF,-525
SMARCD1,33
FXN,-523
PMPCB,-215
FRK,-327
GPHN,-533
raptor,-525
AVO3,-525
BRD7,-363
ELL3,-171
TAF10,-827
MAP3K12,-161
SOX9,29
FUCA1,-115
FUS,-277
ILF3,-247
YBX1,87
PTBP1,-233
SFRS2,-477
SFRS4,-149
SRRM1,-71
FUSIP1,-691
FY,-935
CXCL1,-155
IL8,-769
FYB,-677
VASP,135
SCAP1,-87
SCAP2,-681
IL7R,-655
NPHS1,-203
PTPRA,-33
SPN,-661
THY1,-645
TRPC6,-285
TUBA2,-317
TYRO3,-29
K-ALPHA-1,-245
CD226,-661
FNBP4,-357
TRPV4,-313
PTPN5,-575
GCN5L2,-223
HOXC4,-279
MRE11A,-411
NCF4,-381
NIT1,-327
POU2F2,-307
ABCD4,-183
TBCD,-169
TERT,-473
ILVBL,-437
KIAA0182,-251
SIRT1,167
C9orf46,-277
ACD,-345
GAL3ST4,-437
CDCA5,-437
GABBR1,-525
MARLIN1,-217
TDRD7,165
MAGEB18,-9
PRKCG,-287
GABRA4,-569
GABRB2,-719
ALS2CR3,-569
GABRD,-467
GAD1,-549
HAAO,-549
GAGE5,-551
GMCL1L,-551
GALR1,-425
GAL,-413
GALNS,-513
GALNT1,-733
GALNT2,-731
GALT,-151
PLCD1,-537
PRDX1,-329
PGK1,-855
PRKCI,-463
ATXN1,-835
GAS1,-401
DLK1,-413
MERTK,33
LMO2,103
GATA2,-551
POU1F1,-241
ZFPM1,-163
LMO1,-311
GBA,-731
GBE1,-55
PGD,-601
GBP2,-313
GBP3,-263
GCGR,-351
GLP1R,-641
GLP2R,-641
GCH1,-551
GCHFR,-551
GCK,-551
GCKR,-551
MAX,-203
PBX2,-431
TADA2L,-731
NR6A1,-253
GNB5,-239
RAP80,-443
GCNT1,-463
OPN1MW,-319
RANBP2,-371
GCSH,-475
TCAP,-781
FSTL3,-431
KIF22,-269
NDUFB9,29
PRKRA,-49
AOF2,69
CGI-116,-357
FXYD6,-207
C7orf19,-343
ADPGK,-245
GDI2,-777
RAB8A,-657
RAB2,-627
RAB4A,133
RAB11A,-167
GFRA1,-741
GFRA2,-413
GFAP,-551
MEN1,-131
SH3YL1,-281
MYO15B,-213
GFER,-659
BNIPL,-337
PIAS3,-161
NRTN,-749
GFRA3,-549
ARTN,-549
GH1,-697
GH2,-741
GHRH,-711
GHRHR,-97
GIF,-395
GJA5,-229
MAPK7,-335
C20orf4,-545
GJA8,-681
GJB1,-215
OCLN,-549
GJB3,-671
IGF2,-333
CIB2,-365
GLB1,-513
GLE1L,119
NUP155,-863
GLG1,-757
GLI1,35
ZIC1,-735
ZIC2,-735
STK36,-425
SUFU,-575
GLI3,-67
GLRA2,-431
PSD,-91
GPR108,-619
GLRB,-217
GLS,-783
GLRX,-511
GLUD2,-595
TOM1L1,-117
GLUL,-635
GM2A,-271
HEXA,-235
MTNR1A,-497
PTGIR,-259
TBXA2R,-459
GNB1,-329
RASA2,-305
TEC,-225
EDG6,-417
IL8RA,-689
OPRK1,-569
HRH4,151
GPR1,135
GPR40,-41
GPR143,145
RGS7,-331
RGS10,-39
RGS12,-735
EDG5,-329
RGS19,-495
RGS14,215
RASD1,-215
EDG8,111
RGS18,-717
NUCB1,-695
RGS5,-745
EDG7,-779
GPSM2,-617
P2RY12,-779
GPR43,-177
HTR1F,-111
SCN8A,-111
GRM2,-445
GRM4,-347
HTR2B,-347
HTR6,-341
PIK3CA,-523
PLCB2,-473
VIPR1,-685
GALR2,-347
PLCB1,-523
PTGDR,-159
SNX13,-159
RIC8B,-159
PLEKHB1,-189
RAP1GA1,-491
RGS20,-739
GNG7,-689
GNG10,-657
GNGT1,-499
GNB3,-407
ACP6,-207
KSR,-151
GNG11,-129
AMOTL2,-613
GNGT2,-215
GNRH1,61
GNRHR,-779
GOLGA2,-655
ABLIM1,-47
TRIM29,-563
RAB33B,47
ZNF594,49
MACF1,-439
NDUFA1,-709
SLC2A3,-709
VTI1B,-651
ACBD3,-565
GOT1,-551
TMPIT,-551
GOT2,-429
ZDHHC6,-295
ZFP36,-197
TRIM25,55
CHST1,-19
C9orf61,-33
KIAA0514,-323
PLK4,-3
CCAR1,-21
GP5,-203
OSGEP,-609
GP1BB,-513
GPC1,-393
SLIT1,-23
SLIT2,-23
GPD1,-229
MDH1,-743
CCR10,-531
XCR1,-373
XCL2,-257
GPR7,-369
CXCR3,-447
CXCL9,-267
CXCL11,-267
GPR10,-551
PRLH,-551
UTS2R,-551
UTS2,-551
GPR17,-539
GPR26,-707
GPR37,-805
PARK2,-77
MLNR,-99
TACR1,-221
GPS1,-543
FLJ20364,-413
C21orf7,-983
GPX7,-597
RAPGEF1,53
HNRPC,9
INPP5D,-171
MST1R,-59
OCRL,-3
PDE6G,43
PTPRE,77
SH3BP2,-141
LAT2,11
TP73L,179
SYNJ2,-11
USP8,-3
RALGPS1,95
SPRY1,-3
SIGLEC7,-87
NCKIPSD,61
LAX1,-3
REPS1,37
TNRC15,-527
PERQ1,-391
TNKS2,-93
GRIA4,-275
HOMER1,-223
GRIA2,-425
GRIA3,-595
PPM1G,-695
HK3,-405
HOXA1,-191
GRIK4,-685
MLF1,-229
GPAA1,-733
LRSAM1,-341
GRIN1,-533
INADL,-607
HOXB1,-269
IL1RN,-211
NR3C2,-351
PBX1,-355
PTMS,-375
SELENBP1,19
HSGT1,-317
GRM3,-249
TUBA8,-365
CXCL2,-71
CXCL3,-323
GRPR,-553
IFNG,-591
SLC12A3,-719
TAP1,-349
GSCL,-465
SNAI1,-775
DNM1L,-641
AKAP11,-591
FRAT2,-775
SGK3,-755
NIN,-773
UPF3A,-491
LIMK2,-577
CLIC5,-577
GSR,-47
GSTM1,-543
GSTM3,-507
GSTP1,-193
MSH6,-97
GTF2A2,-519
TBPL1,-401
ALF,-455
TAF6,-181
TCEA1,-25
SND1,-83
PSMC2,-591
CTDSP1,-293
PRRX1,-391
PRKG1,-755
USF1,-171
LSM8,-155
GTF3A,-431
GTF3C2,-327
C8orf30A,33
RBM23,3
PRPF38A,-307
GUCY1B3,-503
GUCA1B,-551
GUCY2F,-551
GUCY2D,-551
GUCA2A,-551
GUCY2C,-551
GUCA2B,-551
PDZK2,-551
GYG,-461
GYS1,-265
GYG2,-395
TRIM7,-355
GYPB,-253
RGS9,-551
GZMA,-741
H1F0,-845
RANBP5,-417
RAD51L1,13
IPO7,-579
NBN,-117
TP53BP1,-117
ALG9,-617
H2AFZ,-839
HIST1H2BD,81
HIST1H3A,81
HIST1H4A,-543
H3F3A,-715
H3F3B,-41
HIST1H1A,-253
NASP,-511
TARS,-151
HBB,97
HBA2,-549
HBG2,1
SELT,-827
PDCD2,-353
PSIP1,-263
MULK,-647
SH2D4A,-303
HCRT,-651
HCRTR2,-119
CD200,-551
HIP2,81
MAGEA3,-715
TPH1,-463
F8A1,-715
SAP30,-311
TCERG1,-479
HYPE,-717
ZDHHC17,-717
CXorf27,-717
HYPK,-717
HYPC,-717
HYPB,-715
HUS1,-297
MDS1,-365
NF1,-355
PEX14,-237
SALL1,-505
TPD52L1,-279
KLF11,-267
CDYL,-381
MORF4L2,-53
SAP18,-125
TXNIP,-605
BAZ2A,-365
PHF21A,-273
HIF1AN,-569
HR,-259
MIER1,-177
TGIF2,77
IFRD1,-577
CIR,-327
SNW1,147
HDAC10,-93
HOP,-529
HDLBP,-429
XPOT,-439
USP22,-949
TFR2,-329
HGF,-691
HGFAC,-219
CLEC3B,-89
SPINT1,-327
SPINT2,-261
HHEX,-233
PSMA7,-727
SSX4,-771
RPS10,13
HIVEP1,-13
HK2,-467
IGFBP4,-625
PGDS,-479
C7orf34,-523
KIR3DL2,-71
MAGEA4,-863
KIR3DL1,-361
KLRD1,-95
MAGEA1,-741
KIR2DL2,-195
KIR2DL3,-195
KIR2DS1,-195
TAP2,-201
HLA-DOA,-87
HLA-DRB1,-573
HLA-DOB,-241
HLA-DPB1,-439
INS,-479
HLA-DRB3,-91
HLA-DRB5,-307
POMC,-651
KLRC1,-491
KLRC2,-35
HLA-F,-493
HOXD9,-627
POU5F1,-797
RAG1,-735
POU3F1,-647
HMGN1,-513
HMGN2,-187
HMGCL,-611
MS4A7,-207
HMGCR,-543
INSIG1,-255
IRF1,-91
HMOX1,-465
FXYD3,-499
RPS6KA6,-521
ARHGEF10L,-91
HIST3H3,-383
FOXA2,-107
OTX2,-549
ZNHIT3,-409
NRBF2,-381
RPL21,-411
HNRPAB,-867
PHKB,-843
FLJ11016,-119
LDHA,-161
LSM5,-393
HNRPF,-235
KHSRP,-787
NCBP2,-735
RPS4X,-337
PCBP2,-255
QKI,-429
MATR3,-273
RBM7,69
KHDRBS3,-613
CNNM3,-11
NPDC1,-51
POU3F4,-431
ELL,51
TLX1,37
TLX2,-227
PKNOX1,-433
CHIC2,-249
TRAPPC6A,-19
HOXA7,-501
MEIS1,-393
HOXA9,-223
HOXA10,-499
HPCA,-969
HOXB6,-205
KRT15,-647
HOXB8,-377
MEIS2,-459
HOXB9,-117
BTG2,-725
SMAD6,-327
HOXD4,-945
HOXD10,-393
HOXD11,-501
HOXD12,-449
MAFF,-943
HPCAL1,-141
DTX2,-161
HPRT1,-513
IRAK2,-785
SHOC2,-239
RASSF1,-541
RASGRP4,-551
Rgr,-155
ERAS,-399
PIK3CD,-449
EPS15L1,-235
HRH1,-97
IL6,-655
HRC,-193
IDH3B,-777
SUPT5H,-537
HES6,-185
HSBP1,-355
HSF2,-257
DNAJB1,-491
TAF7,-437
HSF2BP,-485
DNAJB2,-431
MSR1,-707
SLC5A1,-707
IKBKG,-555
DNAJA3,-187
PDCD8,-205
BAG2,-465
HSPBP1,-181
HSPA1B,-283
DNAJC3,-627
MGC5352,-529
HSPA2,-387
HSPA4,-343
STMN1,-395
PCSK7,-515
EIF2AK3,-531
ERP29,-515
DNAJC10,-321
HSPA5BP1,-513
CCT3,-341
UBC,-191
PPA1,-67
POP7,-671
HSPB8,-743
HSPB3,-89
AHSA1,-505
TOMM34,-395
SMYD3,-241
HTR1B,-667
DNAJC7,-61
IAPP,-349
ITGAL,-257
MSN,-335
ICAM2,-613
CD209,-279
ICAM3,-501
ITGAD,-31
ICAM4,-647
IRF8,15
ID1,-297
ID3,-415
IGF1,-243
IDH1,-375
IDH3A,3
IDH3G,3
IDUA,-699
IFI16,51
IFI35,-11
SP110,-441
IFIT2,-103
IFIT3,-587
IFIT1,-685
EIF3S6,149
FLJ25393,-231
ISGF3G,-109
IFNA2,-413
IFNAR2,-319
IFNB1,-351
IFNW1,-349
IFNGR1,-381
IFNGR2,-519
IGBP1,-847
MID1,251
PPP4C,-355
PPP6C,127
MID2,-211
IGFALS,-385
IGFBP1,-711
IGFBP2,-711
IGFBP6,-711
IGFBP7,-795
PIK3R3,-299
EHD1,-433
PLAU,-577
CREG1,-403
M6PRBP1,-281
GGA1,121
PACS1,-95
KLKB1,-279
PAPPA2,-229
CYR61,-695
IGKC,-433
IGLC2,-851
IGHG4,-397
VPREB1,-549
VPREB3,-549
Cep72,-411
IGHMBP2,-601
RBPSUH,-321
IGLC1,-555
IHH,-233
PTCH,-697
PTCH2,-451
MAP3K13,-447
TANK,45
IL1A,-717
IL1RAP,-65
NFKBIE,119
IL1R2,-509
HAX1,-539
IL1R1,-405
MYD88,-195
IL18R1,-763
TNKS,-461
IL15,-775
IL15RA,-51
EIF3S9,-551
IL7,-401
IL9R,-105
IL13RA2,-257
IL13,-391
IL13RA1,-341
IL5,-419
LIF,-419
OSMR,-477
CRLF2,-639
TSLP,-353
CXCL6,-323
CXCL5,-61
IL9,-459
IL10RA,-447
IL10RB,-303
IL22,-463
IL28A,-245
IL28B,-245
IL29,-245
IL11,-369
IL11RA,-423
IL12B,-317
IL12RB1,-569
IL12RB2,-253
STAT4,-151
VCAM1,-107
KCND1,-265
KCNJ15,-293
PPP1R12B,-413
PPP1R12C,-263
TNFRSF9,-11
TNFSF9,-11
IL17,-549
IL17R,-549
IL18,-213
IL18RAP,-681
IL1RL2,-681
IL18BP,-681
LIMS1,-181
LIMS2,-459
PARVA,-465
IMPA2,-513
INDO,-231
PPP1R16A,-409
INHA,-309
CHRDL2,9
ACVR1C,-645
INPP1,-579
LIG1,-205
TXNL5,-301
SYTL4,-75
INPP5A,-513
SCAP,-523
INSL3,-551
LGR8,-551
INSM1,-567
INSRR,-235
ENPP1,-235
SOCS6,-501
SYNCRIP,-107
COPS7B,-871
SLC2A2,-707
NTRK3,-667
IRAK4,-763
RPSA,-7
IREB2,-739
IRF5,-409
IRF7,-409
SERPINB2,-221
PHIP,-535
LMX1A,-435
LHX3,-521
ISL2,-523
RABIF,-385
ANGPTL3,-541
ITGA9,-421
ITGAE,-503
ICAM5,-309
ITGB8,-455
LGALS8,-389
ITGA10,-635
TGOLN2,-237
ITGA11,-635
ITGB1BP2,-635
VNN2,-407
ESM1,-407
WFS1,-485
OFD1,-341
MRPS31,-485
OS9,-229
FLJ20534,-485
3-Sep,-493
UPF3B,-603
FUNDC2,-431
AKT1S1,-571
CENTB5,-475
LTBP3,-227
ITIH3,-387
