Alpha_Node,Total_Support
PPIA,-183
ITM1,-455
CSDE1,-397
DKFZp762E1312,-395
ITM2C,-277
ITPK1,-9
ITPKB,-359
ITPR3,-605
TRPC4,-637
HOMER3,-595
AHCYL1,-637
BANK1,-643
ITPR2,-221
TRPC5,-673
TRPM2,-511
JAG2,-695
MDK,-531
SKB1,-463
IL21R,-435
PPP2R1B,-191
TIAF1,-293
SKI,13
TCF20,-207
DDX21,-103
BACH2,-115
RFWD2,25
KAL1,-125
NUP88,-325
KCNA1,-81
KCNE4,-609
LOC56901,-185
KCNB1,-613
KCNG1,-109
KCNS3,-109
SNAP25,-297
KCNIP1,-327
KCNE1,-497
KCNQ1,137
KCNF1,-705
KCNH1,-213
KCNH5,-705
ALG10,-313
KCNE2,-497
KCNJ1,-615
KCNJ8,-355
KCNJ11,-597
KCNJ3,-229
KCNQ4,-347
XK,-583
KIF3C,-435
KIF3A,-225
KIF5C,-543
KIR2DS2,-743
TYROBP,-75
KISS1,-549
GPR54,-549
KLK1,-377
SERPINA4,-497
KLRC3,-761
SRP19,-321
EDD1,-413
NUP153,-195
IPO8,-839
PLAG1,-13
RECQL,-767
SGK,-553
FAM50B,-173
KPNA4,-559
TNPO1,-435
RPS7,-393
NUP214,-57
PABPN1,-937
RANBP2L1,-307
RAG2,-315
RASGRP2,-81
RASSF5,-591
KRT14,-507
KRT6A,-219
KRT6B,-143
PNN,-569
KRTHB1,-229
PRPH,-23
USP2,59
C10orf10,-189
ARC,-95
ZNF638,55
TXNDC11,-95
WAC,-95
KRT20,-313
RCOR3,-263
KIAA1217,-315
NOC4L,-141
C14orf140,-21
MGC10854,-201
MGC12538,139
DGCR6L,-227
JM11,31
LOC112869,-487
RHPN1,-127
FLJ38984,-9
EXOC8,151
MGC27019,-105
C1orf65,-25
LOC284058,85
DNAJB6,-695
NME7,-465
LAG3,-771
CEBPZ,55
LAIR1,-485
TACSTD1,-269
SLC35E1,-527
LAMC1,-371
LU,-397
SV2A,-397
BTBD10,-695
LAMB2,-161
LAMP2,-259
RPS21,-113
LBR,-167
CBX3,-217
LCN1,153
LCN2,-63
LCP1,-23
GCA,-843
PRAM1,-709
LRPAP1,19
SNX17,-731
PRKAA2,-769
LFNG,-699
GEMIN4,-401
MUC16,-633
LGALS2,-45
LTA,-791
LIM2,-587
LGALS4,-117
KIAA1549,-639
NDP52,-651
LIG3,-279
NEIL1,-487
RNF12,-583
STAR,-153
NSFL1C,-661
LLGL1,-617
MCFD2,-665
TMPO,-283
ZNF239,-677
KIAA0133,-645
NARF,-677
LYL1,-335
NHLH1,-607
TAL2,-755
MAPRE2,-557
LMO7,-443
PHGDHL1,-341
LNPEP,-127
FHOD1,-461
LOR,-219
LOXL1,-357
FBLN5,-391
FLJ13855,-575
LPP,-795
C2orf28,-21
MMP13,-895
MMP15,-895
MMP16,-897
MMP17,-895
SCN3A,-895
GTPBP1,-895
RBP1,-603
SLC9A3,-603
EB-1,-629
LRP3,-557
LRP4,-271
DFNB31,-435
LRP6,-717
DKK1,15
DKK2,-1
LRP5,-243
SORT1,-515
SORL1,-483
LTA4H,-377
LTB,-809
TNFSF14,-683
TRAF4,-323
MUC7,-591
SFRS10,-607
C19orf10,-427
CD180,-551
LY86,-551
MME,-161
NMT1,-667
PDE4A,-667
UBB,-553
CD84,-105
CD244,-105
SLAMF7,-107
SLAMF6,-517
M6PR,-647
REN,-481
M11S1,-421
NBR1,-127
MYCL1,-341
MYCN,-277
CSPG6,-677
REV3L,-455
MAD1L1,-539
KNTC2,13
UBD,-439
MBD1,-11
NEDD9,-59
PSMB4,63
PSMD1,-293
SOX5,-47
ZNF8,-53
ZNF76,-293
MLL2,-145
PIGQ,-293
PUM1,-293
ZFHX1B,123
GMEB1,-69
ICK,-293
ZNF510,-293
MGA,-293
LEMD3,-145
HBP1,-293
BTBD15,-455
VPS24,-127
SMURF1,23
MKL2,-237
ANKRD27,-293
ZNF251,-293
CAMSAP1,-363
ZSCAN4,-145
PPP2R1A,-23
PSMD8,-47
RARB,-285
RPS14,-275
RPS27A,7
UBA52,-371
ZNF41,-269
CUL5,-267
FOXH1,129
STAG1,-47
ANAPC10,115
PAPOLA,-383
STRAP,127
BAZ1A,-47
PAXIP1,3
KIAA1033,-269
RANBP6,-269
ANAPC2,-269
DCUN1D1,-115
C1orf181,-269
TRIM62,-295
RNPC3,-269
GATAD2B,-269
RNF123,-47
FLJ23584,-267
ABTB1,-47
C14orf44,-267
PCDH1,189
PEX6,193
PLAGL1,185
RPLP0,-171
ZNF198,-155
KIAA0256,189
MLL4,189
EBI3,29
ST6GALNAC2,185
TMED1,185
PRDM4,185
MTF2,139
FBXL11,177
HEYL,57
CXXC5,105
RNF111,207
ZNF83,107
KIAA1522,185
C10orf54,35
SAP130,185
ZNF329,185
SVEP1,-9
PSG2,-431
RPL28,-507
TCTA,-431
TM9SF2,-431
GPNMB,-431
ODZ3,-431
DCP1A,-249
LOC58486,-431
FLJ13154,-431
STK11IP,-525
UHRF2,-431
DCP1B,-269
RBM4,-43
SNRPA,-159
PNKP,-179
MTMR10,-113
SOX7,-161
PPIL4,1
STAMBP,-485
SOX13,-381
ZBTB11,-381
ZNF588,-263
ASH1L,-381
MAN2B1,-173
MGAT1,-173
AFF1,-173
PHKA2,-173
PPP2R5E,-173
RRBP1,-325
SPTBN1,-169
UTX,89
PIR,-173
PABPC4,-191
ASH2L,175
TRIP12,-309
ZNF592,-173
KIAA0372,-173
CEP4,-173
MTMR11,-173
MAN1A2,-173
EXPH5,-173
METAP1,-173
KIAA0804,-173
ASB2,-173
TMEM57,-173
FLJ10808,-173
OTUB1,-173
SMAP-1,-173
PEO1,43
PNPLA2,71
MAN1C1,-173
ARID1B,-173
TINAGL1,-29
ARHGAP9,-109
SIL1,-173
FLJ13910,-173
SECISBP2,-173
ZNF557,-173
CHPF,-513
VCPIP1,-173
CLPB,-173
DIAPH3,-173
ZNF587,-173
EVC2,-173
FLJ32214,-173
NFE2,-313
NFE2L3,-539
MAP1B,-641
PLP1,-443
UQCRB,101
TRIM31,-11
FLJ20232,-45
SH3GLB2,257
RNF36,-395
TCEA2,-61
AKR1C3,-15
COX7A2L,-369
ARHGAP29,-275
WTAP,-335
COVA1,-329
PRDX3,-365
KIAA1049,-321
CLUAP1,-369
MR-1,-369
C1orf107,-369
TMEM29,-369
POLR1D,-335
NDUFAF1,-369
SNX7,-261
UBE2D4,-11
TRMT1,-369
CCDC14,-369
OTUB2,-369
ZNF655,-407
PRKRIP1,-327
MED28,-99
NDEL1,-447
MXD3,-369
BEX2,-187
TRIM51,-535
C20orf72,-369
PORIMIN,-369
SLIC1,-101
ACMSD,-369
ZSWIM2,-369
C18orf54,-369
MGC17403,-13
FLJ25369,-31
MAGEA12,-505
MAGEB4,-279
FTSJ3,-443
MAGOH,-593
MAN2C1,-477
MAP1LC3A,-545
ANP32A,-319
GAN,-83
MYO7A,-851
MARK4,-499
USP9Y,-119
OGT,-143
CPSF4,-213
NOL11,-215
VPS11,-423
ANKRD7,-215
LOC113174,-213
RARS,-125
PPM1F,-591
MAT2A,-551
MAT2B,-551
MATN3,-165
MATN4,-41
MNT,-427
MXI1,-567
TEAD1,-465
MXD4,-529
CHAF1A,-249
TLK2,-265
CRK7,-99
MASK,-107
BMP2K,-265
NEK9,-629
NPY,-163
MCM6,-729
RPA3,-355
ASK,-107
CPSF1,-147
IL1F5,-151
SCNM1,-215
ALS2CR11,83
MBIP,-197
SMCP,-171
ADAM11,-679
OTX1,-105
PVRL2,-161
RFX2,-207
SPG7,151
SLC35A2,-63
NR1H2,-39
ZBTB25,-47
ZNF136,-185
ZNF205,105
DXYS155E,-169
FZD9,-185
ATG12,-121
ZNF646,-133
ZBTB24,-185
KIAA0415,-185
FASTK,-47
PHLDA1,-237
WDR42A,-199
THEG,-185
FBXW5,-105
CPSF3L,-211
FLJ20850,-185
DDX19A,-259
TRPV6,-231
C9orf86,-127
AASDHPPT,-75
FLJ20859,-185
ZNF426,-51
FLJ22746,-159
BAALC,-185
THAP7,-15
ZNF559,-185
CBX2,59
ZNF607,-185
C18orf45,-185
ZNF439,-105
MGC13138,-151
ZNF101,-73
MFSD3,-177
DHRS1,-249
CATSPER1,-303
ZNF440,-97
ZNF417,-167
C6orf165,-265
FLJ35834,-185
C8orf48,-161
C20orf75,-185
FLJ36046,-93
ZNF679,-185
C12orf12,-249
ZNF707,-185
MGC42630,-93
MGC21881,-185
C10orf62,-237
C18orf56,-185
DNAJB9,-569
SLC16A8,-75
RFK,-75
PC,-303
WARS,-425
SDC4,-521
TGM1,-57
POLE,-567
UBE2D1,-641
ME2,-379
MECP2,-169
MEF2D,-99
MEF2B,-243
VGLL4,-719
SOX18,-717
TWIST2,-633
MEFV,-649
HOXB13,-501
MAP2K5,-43
RACGAP1,-319
MAP3K6,-511
MAP4K2,-11
RPH3AL,-357
RAB3IP,-11
MEOX1,-215
PAX1,-511
MEOX2,-259
VIP,-511
RND2,-601
SAMM50,-511
PTH,-313
PYY,167
METTL1,-551
WDR4,-551
MFAP4,-483
CLEC11A,-351
CUL7,-775
UBE1,-613
MGST2,-91
CIITA,-333
RFX5,-461
RFXANK,-461
CD99,-467
MICA,-551
KLRK1,-551
TFEB,-621
TFEC,-621
ZNF278,-435
MKI67,-315
NRBP,-395
MSH4,-85
PMS1,-249
PMS2,-249
EXO1,-3
ZC3H11A,-249
UBOX5,-249
MLH3,-249
FRMD6,25
KIF3B,-821
PLXNB1,-483
PPIE,-599
PVRL1,-205
RAP2A,-445
NRXN3,-267
PVRL3,-231
PIK3CB,-341
THBS2,-63
TIMP2,-5
TIMP3,-131
TIMP4,-165
BACE1,-59
MMP3,-653
MMP8,-487
RECK,-109
MMP10,-537
MMP11,-291
ADAMTS5,147
MOCS2,-551
MOCS3,-241
ABCF3,-561
MOS,-365
CD200R1,-423
MPG,-751
MPL,-245
THPO,-577
RPS2,-699
SCN2A2,-673
PLK2,-377
RAB31,-699
SF3B3,-587
IGSF4,-209
KBTBD4,-699
TRIM41,-273
B3GNTL1,-699
MGC16597,-611
LOC339231,-699
MOPT,-699
MPZ,-237
PINX1,-539
MRC1,-367
TFAP2C,-5
MSH3,-57
MSH5,-697
VBP1,-75
MSI1,-145
PNMA1,-585
MSMB,-91
HYAL2,-717
LHX2,-363
MT2A,-223
MTAP,-551
MYLIP,-551
MTF1,-57
MTHFR,-601
MTR,-379
PRC1,-193
DLG7,-9
APEX2,191
MUSK,-993
BTAF1,-769
ZNF622,-489
MYBPC2,-549
MYBPH,-549
MYBPC3,-777
TFAP2B,-749
SUPT3H,-809
MYCBP2,-809
YAF2,-399
TLR3,-651
MYH9,-27
MYL9,-709
MYH10,-69
MYH11,-235
MYL2,-221
NUDT21,-581
MYO5A,-59
MLPH,-271
MLC1SA,-609
MYO5B,-393
RAB11B,-79
RAB25,241
USH1C,51
CDH23,49
LRRC41,-201
PLA2G10,-151
OLFM3,-33
PSMD4,-299
HAND1,-431
PPP1CB,-525
MYT1,-767
SMYD1,-795
RBM30,-489
FSD1,-343
NAP1L2,-111
NARS,-457
HIST1H3G,-253
HIST1H3H,-253
HIST2H3C,-253
NBL1,-531
NUBP1,-727
ST8SIA2,67
RNF40,-121
TRIM9,-451
NCKAP1,-701
TBK1,-671
MINK1,-653
NPM1,-749
NUCB2,-727
NDUFA5,53
NDUFA6,-335
NDUFA7,-557
STARD9,-561
TMOD1,-367
NDUFB8,-493
EIF2B3,-499
NDUFV3,-575
SCNN1A,-181
SCNN1G,-257
UBE2E1,-897
N4BP3,-691
TMEPAI,-691
2-Sep,-157
5-Sep,-315
UCHL3,-133
UBE2M,-445
UBA2,-655
NYREN18,-211
NEFH,-667
NEFL,-759
CTNNAL1,-553
NEK2,-683
PPP1R2,-385
CEP2,-233
PPGB,-513
RREB1,-435
NEUROD2,-709
TARBP2,-189
NFATC1,-1
NFIB,-409
NFIC,-81
NFIX,-593
ZCCHC14,-619
ZNF167,-783
TKTL2,-621
MGC14817,-621
NYD-SP25,-621
NFRKB,-285
HMGA2,-267
G3BP2,-217
HBXAP,-281
NFKBIZ,-281
MTPN,-281
UNC5CL,-323
RELB,-289
NKRF,-289
RAB6IP2,-753
FBXW11,-469
SUMO4,-791
ZHX3,-179
CSDA,-139
ROR1,-119
SORCS3,-119
PRKACB,-921
RBM10,-321
NKX3-1,-633
NMB,-549
NMBR,-549
NME3,-431
NME4,153
RORB,-161
POLR1C,-805
NME2,-163
NQO2,-821
NOL1,-501
ZNRD1,-299
PSPC1,-307
PTPRN,-581
NOSTRIN,-255
CNOT2,65
CNOT3,-773
CNOT1,-771
CNOT4,-773
DLL4,-599
NPY1R,-403
NPY2R,-375
NPY5R,-559
NPFF,-559
DLL1,-241
NOTCH4,-589
NOVA1,-625
NPAT,-303
NPHP3,-203
INVS,-143
NPHP4,-203
NPHS2,-679
KIRREL,-633
NPPA,-491
NPR1,-213
NPR3,-603
NPR2,-15
LSM7,-235
PLCE1,-689
NRF1,-529
FLJ14768,-175
SFRS9,-465
CTCF,-793
STX4A,-593
GOSR1,-895
RUSC1,-561
NGFRAP1,41
ROR2,-605
NTSR2,-499
RAD21,-757
YEATS4,-637
ACTR1A,-729
TPR,-685
NUP133,-383
NR4A2,-129
RXRB,-699
SUCLG2,-945
OAT,-207
OAZ1,-549
ODC1,-549
GOLGA5,-389
ODF1,-595
ODF2,-263
SPAG4,-263
TNFRSF11B,-223
OPRL1,-91
PNOC,-581
OTC,-541
OVGP1,-261
STATH,-447
P4HA1,-421
TRG20,-851
DNAI1,-389
ACIN1,-659
ASF1A,-599
REXO1,-431
PLEKHM1,-171
SDCBP2,-431
CHMP7,-281
PRDX4,-467
SESN1,-383
ARHGEF7,-585
ARHGEF6,-483
ARPC1B,-629
PAK1IP1,-567
PAK3,-251
PAM,-551
KALRN,-551
PAMCI,-551
REG1A,-31
4-Sep,-807
RAD1,-645
UBE2L6,-927
PARN,-665
C21orf56,-71
WT1,129
PAX2,-847
SOX10,45
TLE4,-95
SOX2,-255
SOX3,-203
IPO13,-317
RAX,-203
PAX7,107
TCP1,-379
PAX9,-97
RPL4,-397
DCTN3,-409
RPS6KC1,-873
ZDHHC7,-409
MLKL,-409
FLJ37970,-409
PBX3,-551
AGTRAP,-551
PCBP1,-745
SEMG2,-611
KIAA0368,-129
TTC8,-127
POLH,-55
RFC2,-73
RFC3,-137
TCOF1,-97
UNG,-199
UNG2,-189
POLD3,-67
POLL,-381
DCC1,-97
KCTD13,-255
TUBGCP3,-533
PCOLCE,-421
PCSK2,29
SGNE1,-801
PCTK1,-345
PCTK2,-923
PCTK3,-159
PCYT1A,-399
PDCD1,-551
CD274,-551
PDCD1LG2,-551
PDE3B,-389
AKAP6,-421
PDE4DIP,-151
RAB13,-207
RAP2B,-283
RPGR,-205
RAB18,-561
C9orf25,-357
PDE9A,-291
TRIM32,-467
PHYHIPL,-509
PDAP1,-483
PDGFC,-303
PDHA2,-259
HIC2,-157
ISOC2,-419
CDAN1,-35
SLC17A1,-685
SLC22A4,-685
PDZK1IP1,-411
AKAP10,-479
SLC22A12,-685
PEG3,-809
PEX1,-857
PEX26,-391
PEX7,-619
PEX13,-513
PEX10,-591
PEX12,-325
PXMP3,-149
C20orf39,-375
PFDN5,-43
PFKFB2,-373
PFKL,71
ATP6V0A4,-331
PFKP,-379
HSPC065,-481
C16orf24,111
RNF146,-533
PGAM2,-113
NRP2,-159
NRP1,-183
PGM1,-733
PHEX,-549
FGF23,-549
C20orf27,-607
SERPINI1,75
SERPINI2,-467
PIGA,-517
PIGC,-387
PIGH,-517
PIK3C3,-717
PIK3R4,5
RALY,-707
TNPO2,-383
PIK3R5,-157
SEC14L2,-159
TIE1,-297
PIK4CB,-143
MPHOSPH1,-767
MTFR1,-767
RAI1,-767
DKFZp761I2123,-693
PITX2,-119
PROP1,-669
TNNI3,-447
PKM2,-199
EXOSC5,-523
PLA2G1B,-597
PLAA,-169
PLA2G4A,-335
PLA2G5,-393
SURF2,-581
TNK1,-503
ARIH1,39
AMOT,-71
KLK13,-411
PSMA5,117
PSMA6,11
PSMB1,-137
PSMB2,117
PSMB3,117
PSMB5,25
PSMB7,-235
NUDC,117
ASPM,117
PPAP2A,-3
FBXL12,-447
PPP1R3A,-955
PLP2,-175
DLGAP4,-667
TXNL2,-107
YIPF3,-273
IHPK2,-273
FLJ20433,-105
PLSCR3,-247
PLSCR4,-81
NTN4,-273
C20orf81,-273
EGFL9,-155
FBXL18,-65
MGC2560,-257
MGC21675,-273
NEU4,-257
MGC39821,-273
PLXNA2,-775
UBAP2L,-39
KIAA1199,-49
WDR56,-49
SEMA4B,-393
RND1,-393
PLXNB3,-463
PMAIP1,-625
SENP2,-467
PMM1,-833
EXOSC9,-719
EXOSC1,-203
RPE,-529
C14orf92,-1
C1D,-663
hfl-B5,-733
KIAA1008,-337
NOMO1,-525
TARDBP,-245
SCRIB,-529
USP21,-529
EPPB9,-529
H17,-529
PTGES2,-529
URP2,-549
HIATL1,-529
PRPF4B,-441
SRRM2,37
C6orf111,-245
SNCB,-205
HELB,-655
LSM6,-549
POLDIP3,-275
POLG,-327
SSBP1,-421
POLR2F,-175
ZNF74,-207
SURB7,-587
OIP106,-477
FLJ31528,-175
UBE2W,-755
C19orf2,-531
POLR2G,-397
POLR2J,-459
AATF,-145
POLR2L,-231
POLRMT,-551
TFB1M,-551
TFB2M,-551
NR1I2,-79
NR1I3,-159
POU2AF1,-427
SLC22A1,-215
SLC22A2,-199
SNAPC4,-689
POU3F2,-685
SOX11,-151
POU3F3,-515
WIPI49,-699
NR1H3,-473
PRIC285,-61
STAC3,-607
BRD8,-385
CUGBP1,-625
COPS7A,-583
DKFZp564J157,-39
PRL,-571
PPID,-77
KIAA1026,-567
PPOX,-269
PPP1R10,-715
STAU,-715
TUSC3,-715
ZFYVE16,-589
KIAA0649,-715
MPHOSPH10,-715
PPP1R13L,27
ANKRD15,-713
PLCL2,-715
PPP1R13B,-715
TOR1AIP1,-715
SYTL2,-467
CASC5,-715
KIAA1571,-715
C1orf114,-715
NOM1,-715
PPP1R3B,-715
C12orf22,-715
KIF18A,-715
PPP1R15B,-715
SPRED1,-715
PPP1CC,-579
PPP1R3D,-249
PPP1R7,-91
PPP2R2A,-855
PPP2R5B,-709
ISYNA1,-835
MRPS26,-835
PPP2CB,-733
PPP2R5C,-455
VMD2,-671
PPP2R5D,-379
PPFIA1,-455
MGC17624,-287
PPP4R1,-545
PPP4R2,-545
PPP3CB,-379
PPP3CC,-451
PRIM1,-239
MRPL38,-519
PRIM2A,-271
STK11,-5
PRKAG1,-149
PRKAG2,-149
PRKAB2,-701
PKIA,-669
AKAP14,-845
PKIB,101
PRKAR1B,-357
PRKX,-505
AKAP4,-495
ARFGEF2,-389
MGC13057,-489
AKAP12,-609
AKAP3,-439
NBEA,-69
MYCBPAP,-449
PALM2-AKAP2,-475
PRKAR2B,-421
C3orf15,-405
SEMG1,-609
TEP1,127
SDPR,-645
MAPK6,-463
PRKCBP1,-599
RIPK4,-427
ADAM9,-371
ARHGAP26,-969
ARHGAP10,-711
MAP3K2,-441
GANAB,-511
FEZ2,-477
AKT3,-549
KIBRA,-161
DCLRE1C,-681
PTPRR,-653
RPS6KA2,-657
IER3,-667
TNIP1,-523
TH,-621
IL27RA,-385
SH3BP5,-921
MAPK11,-339
XPNPEP1,-717
SF3B4,-491
XPO7,-933
KIAA1712,-863
WDR62,-211
PEBP4,-345
ZAK,-545
PRKRIR,-735
STIP1,-643
PSPN,-549
GFRA4,-549
HESX1,-257
PRPS1,-685
PRPSAP1,-425
PRPS2,-343
PRPSAP2,-461
FLJ35220,-297
PRRG2,9
TST,-607
SPINK5,-607
PRSS2,-445
RELN,-73
PRSS7,-399
PRSS8,-263
HTRA1,-309
KLK10,-237
CELSR1,-731
GMFG,-655
RAB40C,-601
RPL10,-407
YME1L1,-355
APH1A,-29
METTL2,-157
PSENEN,-29
APH1B,-29
PSG1,-399
PSG3,-459
PSG5,-291
MGC4707,-553
PSMB10,-361
SNRPB,-201
SNRPF,-107
STX11,-479
PSMC1,-157
DCP2,-263
PSMB8,-391
PSMB9,-491
PSMD2,-245
PSMD5,-873
PSMD7,-537
PSMC4,-719
TXNRD2,-499
TNNT1,-143
PSMD9,-557
UBLCP1,-311
RASSF8,-609
UBQLN2,-291
UCHL5,-677
PSME2,-747
PTAFR,-97
SMO,-233
DHH,-233
PTGDS,-551
PTGFR,-551
SAC,-735
PTHR2,-421
RB1CC1,-647
DDEF1,-213
MICAL1,-77
TAC3,-91
MKKS,-229
TBRG4,-229
SUPT7L,-229
GLYAT,-211
WFDC2,-229
SPIN,-229
DUSP12,119
PLXNB2,-229
ITSN2,-385
GIPC2,-275
SLC25A36,-229
SAS10,-213
APOBEC3G,-229
MGC5306,-245
HSPBAP1,-229
C9orf82,-37
FLJ13391,-63
NAP1L5,-143
PTPN2,-199
PTPN3,-181
ZZEF1,-305
PILRA,-485
CLEC4A,-601
C6orf25,-485
SIGLEC11,-485
BTLA,-485
TREML1,-483
PTPN9,-15
RTN3,-691
MPZL1,-273
STX16,-637
RBM19,-597
TEX10,-597
ZFP2,-597
THAP2,-597
IFT20,-707
RAPGEF6,-455
PTPRD,-437
PPFIA2,-357
PPFIA3,-353
SPTBN4,-261
PTPRN2,35
CKAP5,-823
MAP1LC3B,-149
PVR,-769
PWP2H,-595
PEX3,-479
PEX11B,-479
PEX11A,-479
PEX16,-479
SLC25A17,-479
TMEM66,-271
RPL3,-225
RPL13,-421
RPL15,-181
RPL17,-403
RPL19,-421
RPL26,-439
RPL27,-421
RPL38,-419
RPLP2,-457
RPS6,-199
RPS23,-421
RPS24,9
RPS27,-419
TM7SF2,-421
RPL14,-535
RPL23,-393
G3BP,79
AASS,-421
COG5,-419
ARID3B,-205
CKAP4,-29
TUBG2,-421
DCTN4,-421
FLJ11292,-421
DNAH3,-421
NALP12,-421
KIAA1893,-421
LIP8,-421
ZFYVE27,-421
LOC146053,-421
URB,-421
TUBB,-421
DDO,-39
SIRT3,-135
PCYT2,-551
FLJ13798,-551
PYGM,67
DUSP11,-799
CPNE3,-867
SYT5,-147
ZNF593,-187
MICAL-L1,-187
MGC39520,-277
RAP1B,-659
RAB3IL1,-833
RABGGTB,-191
RIMS1,-165
DMXL2,-191
SYTL5,-347
SOD2,-79
RABGEF1,-225
DNCLI1,-659
RAB11FIP1,-741
EEA1,-453
ALS2CL,-711
RAB5B,-697
KIF20A,-781
UNC13D,-331
RAB27B,-655
PTP4A2,-531
KAT3,-333
RAB15,-333
RAB5C,-95
HSPC121,-239
ARHGAP15,-239
SMARCA5,-283
STAG2,-105
RPN1,-499
RAD54L,-809
RAD51AP1,-809
DMC1,-575
RAD51C,-707
XRCC3,33
XRCC2,33
RAD52,-843
PEX5L,-117
SPRY4,-153
SEC6L1,-471
CNKSR2,-207
SEC3L1,-207
SEC5L1,-471
RANGAP1,-83
NUTF2,-279
NELF,-411
RANGNRF,-323
IPO11,289
OPN1LW,-319
RKHD3,-399
ZNF451,-399
RBP2,-125
NR2E3,-207
IRX4,-125
RARG,-163
AURKB,-447
RASGRF1,-201
RBBP5,-327
SNAPC1,-333
SNAPC3,-327
ENC1,-327
TRIP11,-327
THOC1,-327
RBBP9,-351
MORF4L1,-327
BDP1,-327
RBBP6,-729
USP4,-513
BRF2,-731
RBM3,-45
RBMS2,-551
FAM69B,-551
RBMY1A1,-241
LRAT,-597
RCN2,-393
RDH5,-649
RGR,-125
RLBP1,-155
ROM1,-119
REG1B,-393
ETHE1,-129
RNF25,-433
RENBP,-35
ATP6AP2,-271
KIAA0460,-495
HSPC152,-495
PLEKHB2,-55
NADSYN1,-109
ACSS2,-495
GNPTG,-495
REST,-53
RCOR1,-701
MAD2L2,-491
TCEAL1,-535
BRD4,-357
MCOLN1,-383
RFX3,-9
RFXAP,-297
RGS1,-301
SCN5A,-617
NIPSNAP1,-705
VPS29,-45
WDR74,-643
LRFN1,-643
RIT2,-113
RLF,-557
RLN2,-551
LGR7,-551
RNASE1,-559
RNASEL,-549
ABCE1,-549
RNF2,-155
TRPS1,-465
RNF5,89
RNPEP,-863
PPP1R1B,-267
RP9,-701
RPGRIP1,-657
RPA4,-65
ZNF7,-793
RPL7A,-501
GK001,-595
NUDT3,-579
DUSP23,-565
C10orf97,-565
RPS3,-367
SORBS2,-483
LOC124402,-409
RPL12,-101
RPL36,-183
RPL24,-601
FLJ20366,-567
RPL35A,-289
RPL37A,-237
FLJ12949,-569
BRP44,-635
DKFZP434H132,-635
ANKRD13B,-635
MRPL12,-551
TMEM51,-551
DPF1,-147
KIAA0087,51
C20orf31,-515
C3orf6,-515
TOB2,-387
COASY,-511
RPS9,-137
RPS13,115
RPS15,-197
RPS20,-71
RPS25,-173
RPS26,-549
RP1-112K5.2,-549
MASA,-331
FLJ10081,-801
RRM1,-185
RRM2,59
RRM2B,59
TAX1BP3,-815
UGCG,241
DKFZP566M1046,-111
RNF8,-41
JMJD1C,-385
S100A4,-53
CACYBP,-809
S100A9,-717
PDCD11,-717
RAB17,-621
KLC2,-717
PLA2G4C,-527
SAA4,-551
NUDT9P1,-551
TAF15,-57
B4GALT3,-439
ABCB8,-443
TP53AP1,-443
LOC51204,-443
FLJ10661,-443
RBM17,-443
SAT2,-443
C18orf37,-443
MTA2,-441
SBF1,-645
MTMR2,-265
USP7,185
SCN4B,-141
SCN4A,-421
SCNN1D,-475
ACAA2,-247
SCT,35
DDX39,-615
CCRL1,-429
CCR9,-859
SOX4,-249
HSPC049,-739
SEC13L1,-253
WDR44,-631
LZTR2,-673
SELPLG,-551
TPST1,-551
SEMA3F,-265
TMEM22,-469
TAF1A,25
SETBP1,123
HN1,-745
SFRP1,-175
WNT1,-645
WNT2,-603
